timestamp,date,hour,day_of_week,is_weekend,is_holiday,month,junction_name,weather,event_nearby,anomaly_cause,vehicle_count,avg_speed_kmh,delay_minutes,congestion_level,day_of_week_enc,junction_name_enc,weather_enc,event_nearby_enc,anomaly_cause_enc,congestion_level_enc
2024-07-26 13:00,2024-07-26,13,Friday,0,0,7,Silk Board Junction,Clear,Political Rally,None,449,40,10.4,Medium,0,8,0,6,1,2
2024-07-26 14:00,2024-07-26,14,Friday,0,0,7,Marathahalli Bridge,Clear,None,None,223,55,6.0,Low,0,5,0,5,1,1
2024-07-26 15:00,2024-07-26,15,Friday,0,0,7,Sarjapur Junction,Cloudy,None,None,453,45,9.5,Medium,0,7,1,5,1,2
2024-07-26 16:00,2024-07-26,16,Friday,0,0,7,Whitefield Main Rd,Cloudy,None,None,371,41,8.1,Medium,0,9,1,5,1,2
2024-07-26 17:00,2024-07-26,17,Friday,0,0,7,Sarjapur Junction,Rain,None,None,745,29,14.6,High,0,7,4,5,1,0
2024-07-26 18:00,2024-07-26,18,Friday,0,0,7,Outer Ring Road & Bellandur,Cloudy,Political Rally,None,1162,14,20.1,High,0,6,1,6,1,0
2024-07-26 19:00,2024-07-26,19,Friday,0,0,7,Outer Ring Road & Bellandur,Clear,None,None,913,25,17.9,High,0,6,0,5,1,0
2024-07-26 20:00,2024-07-26,20,Friday,0,0,7,Outer Ring Road & Bellandur,Clear,Political Rally,None,1528,5,26.4,High,0,6,0,6,1,0
2024-07-26 21:00,2024-07-26,21,Friday,0,0,7,Marathahalli Bridge,Clear,Political Rally,None,595,37,10.5,Medium,0,5,0,6,1,2
2024-07-26 22:00,2024-07-26,22,Friday,0,0,7,Sarjapur Junction,Clear,None,None,508,38,9.4,Medium,0,7,0,5,1,2
2024-07-26 23:00,2024-07-26,23,Friday,0,0,7,Sarjapur Junction,Clear,None,None,0,64,2.0,Low,0,7,0,5,1,1
2024-07-27 00:00,2024-07-27,0,Saturday,1,0,7,Sarjapur Junction,Cloudy,Festival,None,95,59,4.5,Low,2,7,1,3,1,1
2024-07-27 01:00,2024-07-27,1,Saturday,1,0,7,Sarjapur Junction,Clear,None,None,49,57,1.0,Low,2,7,0,5,1,1
2024-07-27 02:00,2024-07-27,2,Saturday,1,0,7,Silk Board Junction,Clear,None,None,79,60,2.7,Low,2,8,0,5,1,1
2024-07-27 03:00,2024-07-27,3,Saturday,1,0,7,Outer Ring Road & Bellandur,Rain,Political Rally,None,138,56,5.2,Low,2,6,4,6,1,1
2024-07-27 04:00,2024-07-27,4,Saturday,1,0,7,Silk Board Junction,Heavy Rain,None,None,24,63,0.5,Low,2,8,3,5,1,1
2024-07-27 05:00,2024-07-27,5,Saturday,1,0,7,KR Puram Junction,Clear,None,None,61,58,1.3,Low,2,3,0,5,1,1
2024-07-27 06:00,2024-07-27,6,Saturday,1,0,7,Hebbal Flyover,Clear,Cricket Match,None,239,45,4.9,Low,2,2,0,1,1,1
2024-07-27 07:00,2024-07-27,7,Saturday,1,0,7,Silk Board Junction,Clear,Marathon,None,86,53,3.5,Low,2,8,0,4,1,1
2024-07-27 08:00,2024-07-27,8,Saturday,1,0,7,Bannerghatta Rd,Cloudy,None,Road Construction,53,53,3.5,Low,2,0,1,5,3,1
2024-07-27 09:00,2024-07-27,9,Saturday,1,0,7,Outer Ring Road & Bellandur,Cloudy,None,None,82,60,4.1,Low,2,6,1,5,1,1
2024-07-27 10:00,2024-07-27,10,Saturday,1,0,7,Silk Board Junction,Clear,None,Road Construction,238,52,4.9,Low,2,8,0,5,3,1
2024-07-27 11:00,2024-07-27,11,Saturday,1,0,7,Sarjapur Junction,Rain,None,None,425,41,7.4,Medium,2,7,4,5,1,2
2024-07-27 12:00,2024-07-27,12,Saturday,1,0,7,Silk Board Junction,Fog,None,None,290,49,4.9,Low,2,8,2,5,1,1
2024-07-27 13:00,2024-07-27,13,Saturday,1,0,7,Silk Board Junction,Fog,Marathon,None,229,50,4.5,Low,2,8,2,4,1,1
2024-07-27 14:00,2024-07-27,14,Saturday,1,0,7,Marathahalli Bridge,Clear,None,None,486,42,8.7,Medium,2,5,0,5,1,2
2024-07-27 15:00,2024-07-27,15,Saturday,1,0,7,Silk Board Junction,Clear,None,None,411,47,8.5,Medium,2,8,0,5,1,2
2024-07-27 16:00,2024-07-27,16,Saturday,1,0,7,Marathahalli Bridge,Clear,Concert,None,519,35,10.9,Medium,2,5,0,0,1,2
2024-07-27 17:00,2024-07-27,17,Saturday,1,0,7,Bannerghatta Rd,Fog,Cricket Match,None,556,39,10.0,Medium,2,0,2,1,1,2
2024-07-27 18:00,2024-07-27,18,Saturday,1,0,7,Marathahalli Bridge,Clear,None,None,378,48,8.5,Medium,2,5,0,5,1,2
2024-07-27 19:00,2024-07-27,19,Saturday,1,0,7,KR Puram Junction,Cloudy,None,None,526,34,9.2,Medium,2,3,1,5,1,2
2024-07-27 20:00,2024-07-27,20,Saturday,1,0,7,Electronic City Flyover,Clear,None,None,508,36,8.7,Medium,2,1,0,5,1,2
2024-07-27 21:00,2024-07-27,21,Saturday,1,0,7,MG Road & Brigade Rd,Fog,None,Accident,42,53,1.1,Low,2,4,2,5,0,1
2024-07-27 22:00,2024-07-27,22,Saturday,1,0,7,Electronic City Flyover,Rain,None,None,145,56,4.2,Low,2,1,4,5,1,1
2024-07-27 23:00,2024-07-27,23,Saturday,1,0,7,Whitefield Main Rd,Cloudy,None,Accident,54,61,1.0,Low,2,9,1,5,0,1
2024-07-28 00:00,2024-07-28,0,Sunday,1,0,7,Sarjapur Junction,Rain,None,None,102,57,1.8,Low,3,7,4,5,1,1
2024-07-28 01:00,2024-07-28,1,Sunday,1,0,7,Marathahalli Bridge,Rain,Concert,None,149,53,4.8,Low,3,5,4,0,1,1
2024-07-28 02:00,2024-07-28,2,Sunday,1,0,7,Bannerghatta Rd,Cloudy,Political Rally,None,216,55,5.6,Low,3,0,1,6,1,1
2024-07-28 03:00,2024-07-28,3,Sunday,1,0,7,Whitefield Main Rd,Fog,None,Road Construction,20,57,1.2,Low,3,9,2,5,3,1
2024-07-28 04:00,2024-07-28,4,Sunday,1,0,7,KR Puram Junction,Rain,None,None,65,59,1.1,Low,3,3,4,5,1,1
2024-07-28 05:00,2024-07-28,5,Sunday,1,0,7,Sarjapur Junction,Fog,Exhibition,None,53,57,1.1,Low,3,7,2,2,1,1
2024-07-28 06:00,2024-07-28,6,Sunday,1,0,7,Marathahalli Bridge,Cloudy,None,None,84,56,3.1,Low,3,5,1,5,1,1
2024-07-28 07:00,2024-07-28,7,Sunday,1,0,7,Bannerghatta Rd,Cloudy,None,None,140,58,2.4,Low,3,0,1,5,1,1
2024-07-28 08:00,2024-07-28,8,Sunday,1,0,7,Outer Ring Road & Bellandur,Cloudy,Political Rally,None,94,54,3.0,Low,3,6,1,6,1,1
2024-07-28 09:00,2024-07-28,9,Sunday,1,0,7,KR Puram Junction,Clear,Political Rally,None,179,48,4.4,Low,3,3,0,6,1,1
2024-07-28 10:00,2024-07-28,10,Sunday,1,0,7,Hebbal Flyover,Clear,None,None,506,35,10.8,Medium,3,2,0,5,1,2
2024-07-28 11:00,2024-07-28,11,Sunday,1,0,7,KR Puram Junction,Cloudy,None,None,317,49,5.7,Medium,3,3,1,5,1,2
2024-07-28 12:00,2024-07-28,12,Sunday,1,0,7,KR Puram Junction,Rain,None,None,299,49,6.0,Low,3,3,4,5,1,1
2024-07-28 13:00,2024-07-28,13,Sunday,1,0,7,KR Puram Junction,Clear,None,None,521,39,11.1,Medium,3,3,0,5,1,2
2024-07-28 14:00,2024-07-28,14,Sunday,1,0,7,Sarjapur Junction,Cloudy,None,Waterlogging,169,49,5.3,Low,3,7,1,5,5,1
2024-07-28 15:00,2024-07-28,15,Sunday,1,0,7,MG Road & Brigade Rd,Rain,None,Waterlogging,153,56,5.1,Low,3,4,4,5,5,1
2024-07-28 16:00,2024-07-28,16,Sunday,1,0,7,Marathahalli Bridge,Clear,None,None,512,41,10.3,Medium,3,5,0,5,1,2
2024-07-28 17:00,2024-07-28,17,Sunday,1,0,7,MG Road & Brigade Rd,Clear,None,None,412,45,7.1,Medium,3,4,0,5,1,2
2024-07-28 18:00,2024-07-28,18,Sunday,1,0,7,Bannerghatta Rd,Clear,None,None,533,37,11.7,Medium,3,0,0,5,1,2
2024-07-28 19:00,2024-07-28,19,Sunday,1,0,7,Bannerghatta Rd,Clear,None,None,520,34,8.7,Medium,3,0,0,5,1,2
2024-07-28 20:00,2024-07-28,20,Sunday,1,0,7,Electronic City Flyover,Clear,None,None,580,39,12.6,Medium,3,1,0,5,1,2
2024-07-28 21:00,2024-07-28,21,Sunday,1,0,7,Marathahalli Bridge,Clear,None,None,38,55,3.2,Low,3,5,0,5,1,1
2024-07-28 22:00,2024-07-28,22,Sunday,1,0,7,Outer Ring Road & Bellandur,Clear,Festival,None,232,47,6.1,Low,3,6,0,3,1,1
2024-07-28 23:00,2024-07-28,23,Sunday,1,0,7,Bannerghatta Rd,Rain,Concert,Waterlogging,86,57,4.2,Low,3,0,4,0,5,1
2024-07-29 00:00,2024-07-29,0,Monday,0,0,7,Marathahalli Bridge,Clear,None,None,28,54,0.7,Low,1,5,0,5,1,1
2024-07-29 01:00,2024-07-29,1,Monday,0,0,7,KR Puram Junction,Clear,None,Road Construction,0,61,2.5,Low,1,3,0,5,3,1
2024-07-29 02:00,2024-07-29,2,Monday,0,0,7,Whitefield Main Rd,Rain,None,None,50,61,2.8,Low,1,9,4,5,1,1
2024-07-29 03:00,2024-07-29,3,Monday,0,0,7,Silk Board Junction,Clear,None,None,72,55,3.7,Low,1,8,0,5,1,1
2024-07-29 04:00,2024-07-29,4,Monday,0,0,7,KR Puram Junction,Cloudy,None,Power Outage,47,54,1.1,Low,1,3,1,5,2,1
2024-07-29 05:00,2024-07-29,5,Monday,0,0,7,Marathahalli Bridge,Clear,Political Rally,None,0,61,1.9,Low,1,5,0,6,1,1
2024-07-29 06:00,2024-07-29,6,Monday,0,0,7,Bannerghatta Rd,Fog,None,Road Construction,157,50,5.2,Low,1,0,2,5,3,1
2024-07-29 07:00,2024-07-29,7,Monday,0,0,7,Whitefield Main Rd,Clear,None,None,291,44,4.9,Low,1,9,0,5,1,1
2024-07-29 08:00,2024-07-29,8,Monday,0,0,7,MG Road & Brigade Rd,Cloudy,None,None,790,23,13.2,High,1,4,1,5,1,0
2024-07-29 09:00,2024-07-29,9,Monday,0,0,7,Hebbal Flyover,Clear,Exhibition,None,947,25,18.8,High,1,2,0,2,1,0
2024-07-29 10:00,2024-07-29,10,Monday,0,0,7,Hebbal Flyover,Clear,Concert,None,1327,5,22.2,High,1,2,0,0,1,0
2024-07-29 11:00,2024-07-29,11,Monday,0,0,7,Marathahalli Bridge,Clear,None,None,362,46,8.8,Medium,1,5,0,5,1,2
2024-07-29 12:00,2024-07-29,12,Monday,0,0,7,KR Puram Junction,Clear,None,None,283,52,7.5,Low,1,3,0,5,1,1
2024-07-29 13:00,2024-07-29,13,Monday,0,0,7,MG Road & Brigade Rd,Heavy Rain,Political Rally,Waterlogging,104,59,3.2,Low,1,4,3,6,5,1
2024-07-29 14:00,2024-07-29,14,Monday,0,0,7,Outer Ring Road & Bellandur,Fog,Festival,Road Construction,171,53,4.6,Low,1,6,2,3,3,1
2024-07-29 15:00,2024-07-29,15,Monday,0,0,7,Marathahalli Bridge,Heavy Rain,None,None,124,55,2.4,Low,1,5,3,5,1,1
2024-07-29 16:00,2024-07-29,16,Monday,0,0,7,Sarjapur Junction,Clear,None,None,261,49,5.5,Low,1,7,0,5,1,1
2024-07-29 17:00,2024-07-29,17,Monday,0,0,7,Electronic City Flyover,Cloudy,None,Road Construction,542,40,9.5,Medium,1,1,1,5,3,2
2024-07-29 18:00,2024-07-29,18,Monday,0,0,7,Sarjapur Junction,Rain,Marathon,None,377,47,8.7,Medium,1,7,4,4,1,2
2024-07-29 19:00,2024-07-29,19,Monday,0,0,7,MG Road & Brigade Rd,Rain,Exhibition,Power Outage,736,32,15.2,High,1,4,4,2,2,0
2024-07-29 20:00,2024-07-29,20,Monday,0,0,7,Whitefield Main Rd,Cloudy,Festival,Road Construction,927,17,17.3,High,1,9,1,3,3,0
2024-07-29 21:00,2024-07-29,21,Monday,0,0,7,Hebbal Flyover,Clear,Political Rally,None,400,39,8.4,Medium,1,2,0,6,1,2
2024-07-29 22:00,2024-07-29,22,Monday,0,0,7,Whitefield Main Rd,Cloudy,None,Road Construction,247,54,7.0,Low,1,9,1,5,3,1
2024-07-29 23:00,2024-07-29,23,Monday,0,0,7,Bannerghatta Rd,Clear,None,Waterlogging,0,55,2.2,Low,1,0,0,5,5,1
2024-07-30 00:00,2024-07-30,0,Tuesday,0,0,7,Silk Board Junction,Cloudy,Exhibition,None,25,58,2.9,Low,5,8,1,2,1,1
2024-07-30 01:00,2024-07-30,1,Tuesday,0,0,7,Hebbal Flyover,Clear,None,None,10,59,1.9,Low,5,2,0,5,1,1
2024-07-30 02:00,2024-07-30,2,Tuesday,0,0,7,Hebbal Flyover,Clear,Political Rally,VIP Movement,0,58,2.6,Low,5,2,0,6,4,1
2024-07-30 03:00,2024-07-30,3,Tuesday,0,0,7,Marathahalli Bridge,Clear,Cricket Match,Power Outage,31,59,3.2,Low,5,5,0,1,2,1
2024-07-30 04:00,2024-07-30,4,Tuesday,0,0,7,Outer Ring Road & Bellandur,Heavy Rain,None,None,0,59,1.7,Low,5,6,3,5,1,1
2024-07-30 05:00,2024-07-30,5,Tuesday,0,0,7,Electronic City Flyover,Clear,Cricket Match,None,115,54,2.2,Low,5,1,0,1,1,1
2024-07-30 06:00,2024-07-30,6,Tuesday,0,0,7,Sarjapur Junction,Clear,None,None,198,48,3.6,Low,5,7,0,5,1,1
2024-07-30 07:00,2024-07-30,7,Tuesday,0,0,7,Sarjapur Junction,Fog,Exhibition,None,326,48,7.8,Medium,5,7,2,2,1,2
2024-07-30 08:00,2024-07-30,8,Tuesday,0,0,7,MG Road & Brigade Rd,Clear,None,None,818,31,14.7,High,5,4,0,5,1,0
2024-07-30 09:00,2024-07-30,9,Tuesday,0,0,7,Bannerghatta Rd,Clear,None,None,898,25,17.9,High,5,0,0,5,1,0
2024-07-30 10:00,2024-07-30,10,Tuesday,0,0,7,Marathahalli Bridge,Clear,None,Road Construction,414,41,8.7,Medium,5,5,0,5,3,2
2024-07-30 11:00,2024-07-30,11,Tuesday,0,0,7,Electronic City Flyover,Clear,Exhibition,None,520,41,9.9,Medium,5,1,0,2,1,2
2024-07-30 12:00,2024-07-30,12,Tuesday,0,0,7,Sarjapur Junction,Clear,None,Accident,174,48,3.1,Low,5,7,0,5,0,1
2024-07-30 13:00,2024-07-30,13,Tuesday,0,0,7,MG Road & Brigade Rd,Clear,None,None,353,43,6.1,Medium,5,4,0,5,1,2
2024-07-30 14:00,2024-07-30,14,Tuesday,0,0,7,Electronic City Flyover,Cloudy,None,Accident,155,50,4.7,Low,5,1,1,5,0,1
2024-07-30 15:00,2024-07-30,15,Tuesday,0,0,7,Sarjapur Junction,Clear,None,Accident,144,51,2.8,Low,5,7,0,5,0,1
2024-07-30 16:00,2024-07-30,16,Tuesday,0,0,7,Sarjapur Junction,Cloudy,Marathon,None,102,53,4.5,Low,5,7,1,4,1,1
2024-07-30 17:00,2024-07-30,17,Tuesday,0,0,7,Outer Ring Road & Bellandur,Rain,Festival,None,1568,5,28.3,High,5,6,4,3,1,0
2024-07-30 18:00,2024-07-30,18,Tuesday,0,0,7,MG Road & Brigade Rd,Rain,None,None,744,32,14.6,High,5,4,4,5,1,0
2024-07-30 19:00,2024-07-30,19,Tuesday,0,0,7,Whitefield Main Rd,Clear,None,Waterlogging,584,36,11.8,Medium,5,9,0,5,5,2
2024-07-30 20:00,2024-07-30,20,Tuesday,0,0,7,Bannerghatta Rd,Clear,None,None,1321,10,24.3,High,5,0,0,5,1,0
2024-07-30 21:00,2024-07-30,21,Tuesday,0,0,7,KR Puram Junction,Fog,None,None,343,47,8.7,Medium,5,3,2,5,1,2
2024-07-30 22:00,2024-07-30,22,Tuesday,0,0,7,MG Road & Brigade Rd,Fog,None,None,230,52,3.9,Low,5,4,2,5,1,1
2024-07-30 23:00,2024-07-30,23,Tuesday,0,0,7,KR Puram Junction,Clear,None,Road Construction,8,59,2.3,Low,5,3,0,5,3,1
2024-07-31 00:00,2024-07-31,0,Wednesday,0,0,7,Silk Board Junction,Rain,Cricket Match,Road Construction,10,63,3.1,Low,6,8,4,1,3,1
2024-07-31 01:00,2024-07-31,1,Wednesday,0,0,7,MG Road & Brigade Rd,Fog,None,None,0,57,1.4,Low,6,4,2,5,1,1
2024-07-31 02:00,2024-07-31,2,Wednesday,0,0,7,MG Road & Brigade Rd,Rain,None,VIP Movement,16,59,0.4,Low,6,4,4,5,4,1
2024-07-31 03:00,2024-07-31,3,Wednesday,0,0,7,MG Road & Brigade Rd,Clear,None,None,99,56,3.9,Low,6,4,0,5,1,1
2024-07-31 04:00,2024-07-31,4,Wednesday,0,0,7,Hebbal Flyover,Clear,None,None,58,60,1.9,Low,6,2,0,5,1,1
2024-07-31 05:00,2024-07-31,5,Wednesday,0,0,7,Outer Ring Road & Bellandur,Clear,None,Road Construction,8,63,0.2,Low,6,6,0,5,3,1
2024-07-31 06:00,2024-07-31,6,Wednesday,0,0,7,KR Puram Junction,Cloudy,None,Accident,172,55,3.7,Low,6,3,1,5,0,1
2024-07-31 07:00,2024-07-31,7,Wednesday,0,0,7,Bannerghatta Rd,Clear,None,None,275,52,6.3,Low,6,0,0,5,1,1
2024-07-31 08:00,2024-07-31,8,Wednesday,0,0,7,Electronic City Flyover,Cloudy,Political Rally,None,1373,5,24.8,High,6,1,1,6,1,0
2024-07-31 09:00,2024-07-31,9,Wednesday,0,0,7,Marathahalli Bridge,Cloudy,None,None,719,31,14.7,High,6,5,1,5,1,0
2024-07-31 10:00,2024-07-31,10,Wednesday,0,0,7,Sarjapur Junction,Cloudy,None,None,793,29,14.0,High,6,7,1,5,1,0
2024-07-31 11:00,2024-07-31,11,Wednesday,0,0,7,Bannerghatta Rd,Clear,Festival,None,364,44,8.5,Medium,6,0,0,3,1,2
2024-07-31 12:00,2024-07-31,12,Wednesday,0,0,7,Bannerghatta Rd,Clear,Exhibition,None,487,40,11.1,Medium,6,0,0,2,1,2
2024-07-31 13:00,2024-07-31,13,Wednesday,0,0,7,MG Road & Brigade Rd,Clear,None,VIP Movement,185,52,4.5,Low,6,4,0,5,4,1
2024-07-31 14:00,2024-07-31,14,Wednesday,0,0,7,Sarjapur Junction,Cloudy,Exhibition,Waterlogging,213,51,4.2,Low,6,7,1,2,5,1
2024-07-31 15:00,2024-07-31,15,Wednesday,0,0,7,Hebbal Flyover,Cloudy,Marathon,None,216,51,3.7,Low,6,2,1,4,1,1
2024-07-31 16:00,2024-07-31,16,Wednesday,0,0,7,Outer Ring Road & Bellandur,Rain,None,None,199,51,5.2,Low,6,6,4,5,1,1
2024-07-31 17:00,2024-07-31,17,Wednesday,0,0,7,Sarjapur Junction,Cloudy,None,VIP Movement,476,40,8.4,Medium,6,7,1,5,4,2
2024-07-31 18:00,2024-07-31,18,Wednesday,0,0,7,Whitefield Main Rd,Rain,Festival,None,1532,5,27.7,High,6,9,4,3,1,0
2024-07-31 19:00,2024-07-31,19,Wednesday,0,0,7,KR Puram Junction,Cloudy,None,None,1039,22,20.3,High,6,3,1,5,1,0
2024-07-31 20:00,2024-07-31,20,Wednesday,0,0,7,MG Road & Brigade Rd,Clear,None,None,1070,18,20.3,High,6,4,0,5,1,0
2024-07-31 21:00,2024-07-31,21,Wednesday,0,0,7,Marathahalli Bridge,Clear,Exhibition,None,432,41,8.0,Medium,6,5,0,2,1,2
2024-07-31 22:00,2024-07-31,22,Wednesday,0,0,7,Silk Board Junction,Fog,Cricket Match,None,351,45,6.8,Medium,6,8,2,1,1,2
2024-07-31 23:00,2024-07-31,23,Wednesday,0,0,7,Marathahalli Bridge,Clear,None,Accident,47,55,2.3,Low,6,5,0,5,0,1
2024-08-01 00:00,2024-08-01,0,Thursday,0,0,8,MG Road & Brigade Rd,Clear,None,None,17,58,0.7,Low,4,4,0,5,1,1
2024-08-01 01:00,2024-08-01,1,Thursday,0,0,8,Marathahalli Bridge,Clear,Exhibition,None,116,59,3.6,Low,4,5,0,2,1,1
2024-08-01 02:00,2024-08-01,2,Thursday,0,0,8,Silk Board Junction,Cloudy,Marathon,None,33,54,0.7,Low,4,8,1,4,1,1
2024-08-01 03:00,2024-08-01,3,Thursday,0,0,8,Marathahalli Bridge,Clear,Marathon,None,29,53,3.2,Low,4,5,0,4,1,1
2024-08-01 04:00,2024-08-01,4,Thursday,0,0,8,Hebbal Flyover,Clear,Cricket Match,None,113,51,4.5,Low,4,2,0,1,1,1
2024-08-01 05:00,2024-08-01,5,Thursday,0,0,8,Hebbal Flyover,Cloudy,None,None,0,63,2.2,Low,4,2,1,5,1,1
2024-08-01 06:00,2024-08-01,6,Thursday,0,0,8,Electronic City Flyover,Rain,None,None,357,40,7.4,Medium,4,1,4,5,1,2
2024-08-01 07:00,2024-08-01,7,Thursday,0,0,8,Sarjapur Junction,Clear,None,None,280,43,6.7,Low,4,7,0,5,1,1
2024-08-01 08:00,2024-08-01,8,Thursday,0,0,8,Whitefield Main Rd,Clear,None,Waterlogging,337,45,8.4,Medium,4,9,0,5,5,2
2024-08-01 09:00,2024-08-01,9,Thursday,0,0,8,Whitefield Main Rd,Heavy Rain,None,Waterlogging,208,47,5.7,Low,4,9,3,5,5,1
2024-08-01 10:00,2024-08-01,10,Thursday,0,0,8,KR Puram Junction,Heavy Rain,Concert,None,757,31,13.4,High,4,3,3,0,1,0
2024-08-01 11:00,2024-08-01,11,Thursday,0,0,8,Bannerghatta Rd,Clear,None,None,427,39,9.3,Medium,4,0,0,5,1,2
2024-08-01 12:00,2024-08-01,12,Thursday,0,0,8,Whitefield Main Rd,Rain,None,None,370,48,6.9,Medium,4,9,4,5,1,2
2024-08-01 13:00,2024-08-01,13,Thursday,0,0,8,Whitefield Main Rd,Cloudy,Concert,None,477,41,8.6,Medium,4,9,1,0,1,2
2024-08-01 14:00,2024-08-01,14,Thursday,0,0,8,Marathahalli Bridge,Cloudy,None,Road Construction,207,54,3.5,Low,4,5,1,5,3,1
2024-08-01 15:00,2024-08-01,15,Thursday,0,0,8,Sarjapur Junction,Rain,None,None,267,45,6.7,Low,4,7,4,5,1,1
2024-08-01 16:00,2024-08-01,16,Thursday,0,0,8,Hebbal Flyover,Rain,None,Waterlogging,99,52,3.5,Low,4,2,4,5,5,1
2024-08-01 17:00,2024-08-01,17,Thursday,0,0,8,Bannerghatta Rd,Heavy Rain,None,None,432,44,8.2,Medium,4,0,3,5,1,2
2024-08-01 18:00,2024-08-01,18,Thursday,0,0,8,MG Road & Brigade Rd,Clear,Cricket Match,None,1372,5,23.7,High,4,4,0,1,1,0
2024-08-01 19:00,2024-08-01,19,Thursday,0,0,8,Silk Board Junction,Fog,None,Power Outage,362,40,7.5,Medium,4,8,2,5,2,2
2024-08-01 20:00,2024-08-01,20,Thursday,0,0,8,Whitefield Main Rd,Clear,None,None,1038,17,20.1,High,4,9,0,5,1,0
2024-08-01 21:00,2024-08-01,21,Thursday,0,0,8,Bannerghatta Rd,Clear,Cricket Match,None,578,38,10.5,Medium,4,0,0,1,1,2
2024-08-01 22:00,2024-08-01,22,Thursday,0,0,8,Marathahalli Bridge,Clear,None,None,282,50,7.4,Low,4,5,0,5,1,1
2024-08-01 23:00,2024-08-01,23,Thursday,0,0,8,Outer Ring Road & Bellandur,Clear,None,None,19,60,1.9,Low,4,6,0,5,1,1
2024-08-02 00:00,2024-08-02,0,Friday,0,0,8,Sarjapur Junction,Fog,None,None,17,61,1.2,Low,0,7,2,5,1,1
2024-08-02 01:00,2024-08-02,1,Friday,0,0,8,Electronic City Flyover,Clear,None,None,7,55,1.3,Low,0,1,0,5,1,1
2024-08-02 02:00,2024-08-02,2,Friday,0,0,8,KR Puram Junction,Rain,Exhibition,VIP Movement,31,53,1.1,Low,0,3,4,2,4,1
2024-08-02 03:00,2024-08-02,3,Friday,0,0,8,Sarjapur Junction,Cloudy,None,None,3,54,0.1,Low,0,7,1,5,1,1
2024-08-02 04:00,2024-08-02,4,Friday,0,0,8,Marathahalli Bridge,Clear,Festival,Road Construction,81,51,2.8,Low,0,5,0,3,3,1
2024-08-02 05:00,2024-08-02,5,Friday,0,0,8,Sarjapur Junction,Fog,None,None,57,56,1.1,Low,0,7,2,5,1,1
2024-08-02 06:00,2024-08-02,6,Friday,0,0,8,Whitefield Main Rd,Fog,None,None,254,46,5.2,Low,0,9,2,5,1,1
2024-08-02 07:00,2024-08-02,7,Friday,0,0,8,Outer Ring Road & Bellandur,Cloudy,None,None,491,40,9.8,Medium,0,6,1,5,1,2
2024-08-02 08:00,2024-08-02,8,Friday,0,0,8,Whitefield Main Rd,Clear,None,None,1149,14,20.0,High,0,9,0,5,1,0
2024-08-02 09:00,2024-08-02,9,Friday,0,0,8,Bannerghatta Rd,Rain,None,None,648,31,13.1,Medium,0,0,4,5,1,2
2024-08-02 10:00,2024-08-02,10,Friday,0,0,8,Bannerghatta Rd,Clear,Political Rally,None,1190,11,20.3,High,0,0,0,6,1,0
2024-08-02 11:00,2024-08-02,11,Friday,0,0,8,Hebbal Flyover,Heavy Rain,None,None,236,47,4.8,Low,0,2,3,5,1,1
2024-08-02 12:00,2024-08-02,12,Friday,0,0,8,Sarjapur Junction,Cloudy,None,None,467,37,8.4,Medium,0,7,1,5,1,2
2024-08-02 13:00,2024-08-02,13,Friday,0,0,8,Silk Board Junction,Clear,None,None,288,50,5.2,Low,0,8,0,5,1,1
2024-08-02 14:00,2024-08-02,14,Friday,0,0,8,Whitefield Main Rd,Clear,Festival,VIP Movement,140,56,3.1,Low,0,9,0,3,4,1
2024-08-02 15:00,2024-08-02,15,Friday,0,0,8,Bannerghatta Rd,Clear,None,None,337,43,6.8,Medium,0,0,0,5,1,2
2024-08-02 16:00,2024-08-02,16,Friday,0,0,8,Marathahalli Bridge,Fog,None,None,176,54,5.7,Low,0,5,2,5,1,1
2024-08-02 17:00,2024-08-02,17,Friday,0,0,8,Electronic City Flyover,Rain,Cricket Match,None,1133,14,19.2,High,0,1,4,1,1,0
2024-08-02 18:00,2024-08-02,18,Friday,0,0,8,Hebbal Flyover,Clear,None,VIP Movement,693,31,13.3,Medium,0,2,0,5,4,2
2024-08-02 19:00,2024-08-02,19,Friday,0,0,8,Bannerghatta Rd,Rain,None,None,863,21,15.9,High,0,0,4,5,1,0
2024-08-02 20:00,2024-08-02,20,Friday,0,0,8,Marathahalli Bridge,Rain,None,Waterlogging,348,47,8.3,Medium,0,5,4,5,5,2
2024-08-02 21:00,2024-08-02,21,Friday,0,0,8,KR Puram Junction,Clear,Exhibition,Accident,132,53,4.9,Low,0,3,0,2,0,1
2024-08-02 22:00,2024-08-02,22,Friday,0,0,8,Electronic City Flyover,Heavy Rain,None,None,140,55,3.7,Low,0,1,3,5,1,1
2024-08-02 23:00,2024-08-02,23,Friday,0,0,8,Hebbal Flyover,Clear,None,None,23,61,3.4,Low,0,2,0,5,1,1
2024-08-03 00:00,2024-08-03,0,Saturday,1,0,8,Marathahalli Bridge,Cloudy,None,None,91,55,2.9,Low,2,5,1,5,1,1
2024-08-03 01:00,2024-08-03,1,Saturday,1,0,8,Sarjapur Junction,Heavy Rain,None,None,100,59,2.3,Low,2,7,3,5,1,1
2024-08-03 02:00,2024-08-03,2,Saturday,1,0,8,Sarjapur Junction,Cloudy,None,Power Outage,44,60,1.1,Low,2,7,1,5,2,1
